id,英文名,中文名,英文地址,纬度,经度,英文城市,中文城市,google纬度,google经度,高德纬度,高德经度,距离,距离分类,选择的纬度,选择的经度,选择的经纬度,原始经纬度
9107,Rosedale Hotel & Suite,广州珀丽酒店,348 Jiang Nan Da Road Central,23.09066,113.276,Guangzhou,广州,,,113.2705798,23.09333678,0.629483204,1,113.2705798,23.09333678,"23.09066,113.276","23.093336784243345,113.2705798274752"
9194,Holiday Inn Beijing Chang An West,北京长峰假日酒店,"No. 66, Yong Ding Road",39.908928,116.264557,Beijing,北京,116.2591568,39.90777058,116.2590489,39.90771065,0.479307014,0.5,116.2591568,39.90777058,"39.908928,116.264557","39.9077705809224,116.2591568287589"
9290,Best Western Felicity Hotel,深圳富临大酒店,1085 Heping Rd.,22.531281,114.114784,Shenzhen,深圳,114.1111745,22.53420487,114.1106958,22.53393853,0.492653376,0.5,114.1111745,22.53420487,"22.531281,114.114784","22.534204874391346,114.11117454437425"
9465,Shangri-La Hotel Beijing,北京香格里拉饭店,29 Zizhuyuan Road,39.944325,116.308608,Beijing,北京,116.3012262,39.9427867,116.3023798,39.94290366,0.555187473,1,116.3023798,39.94290366,"39.944325,116.308608","39.942903656498785,116.30237983125384"
9502,Golden Tulip Shanghai Rainbow,虹桥郁锦香宾馆,"2000 Yanan Road West, Chang Ning District",31.203911,121.410128,Shanghai,上海,121.4049463,31.20603274,121.4053725,31.20582898,0.500604838,1,121.4053725,31.20582898,"31.203911,121.410128","31.205828975170963,121.4053725305185"
10301,Hotel Equatorial Shanghai,上海国际贵都大饭店,65 Yanan Road West ,31.219555,121.445103,Shanghai,上海,121.4393557,31.22209628,121.4400532,31.22184867,0.544233543,1,121.4400532,31.22184867,"31.219555,121.445103","31.221848665541703,121.44005319185415"
10303,Holiday Inn Downtown Shanghai,上海广场长城假日酒店,285 West tian mu road,31.246971,121.4533,Shanghai,上海,121.4506035,31.248075,121.4502656,31.24846308,0.284535897,0.5,121.4506035,31.248075,"31.246971,121.4533","31.248074995829384,121.4506034784513"
10304,Hua Ting Hotel And Towers,华亭宾馆,"No.1200, North Caoxi Road",31.181112,121.435165,Shanghai,上海,121.4312771,31.1838896,121.4307812,31.18335914,0.481858922,0.5,121.4312771,31.1838896,"31.181112,121.435165","31.18388960416132,121.43127705720815"
10305,Jin Jiang Tower Hotel,新锦江大酒店,161 Changle Road ,31.221123,121.463081,Shanghai,上海,121.4577816,31.22294922,121.4583623,31.22273673,0.483902164,0.5,121.4583623,31.22273673,"31.221123,121.463081","31.222736734913944,121.45836229110405"
10307,"Pudong Shangri-La, East Shanghai",上海浦东香格里拉大酒店,"33 Fu Cheng Road, Pudong ",31.235344,121.499197,Shanghai,上海,121.4952251,31.2376914,121.4949942,31.23778967,0.459261731,0.5,121.4952251,31.2376914,"31.235344,121.499197","31.237691402576395,121.49522507444945"
10308,Regal International East Asia Hotel,富豪环球东亚酒店,516 Hengshan Road,31.201597,121.444266,Shanghai,上海,121.4395847,31.20390141,121.4390927,31.20361866,0.514114133,1,121.4395847,31.20390141,"31.201597,121.444266","31.20390141264808,121.43958472324938"
10309,The Kunlun Hotel Jing An,静安昆仑大酒店,No. 250 Hua Shan Road,31.219059,121.445068,Shanghai,上海,,,121.4407779,31.22116633,0.470844123,0.5,121.4407779,31.22116633,"31.219059,121.445068","31.221166326200375,121.4407778509301"
10310,Shanghai Hotel,上海宾馆,505 Wulumuqi Road.,31.218097,121.443944,Shanghai,上海,121.4391414,31.21969703,121.4397237,31.21977404,0.443043866,0.5,121.4397237,31.21977404,"31.218097,121.443944","31.219774043489377,121.4397236517061"
10312,Sofitel Shanghai Hyland Hotel,上海索菲特海仑宾馆,505 Nanjing Road East,31.235628,121.480896,Shanghai,上海,121.4763835,31.2376439,121.4763484,31.23759482,0.484526737,0.5,121.4763835,31.2376439,"31.235628,121.480896","31.237643900045637,121.47638350274913"
10315,The Portman Ritz-Carlton Shanghai,上海波特曼丽思卡尔顿酒店,No.1376 West Nanjing Road,31.226674,121.45257,Shanghai,上海,,,121.4471302,31.22907719,0.582765401,1,121.4471302,31.22907719,"31.226674,121.45257","31.229077188621613,121.44713018620044"
10316,Bell Tower Hotel,钟楼饭店,"No.110 South Avenue, Beilin District",34.258653,108.946416,Xian,西安,108.9414849,34.26018568,108.9451234,34.25777945,0.153502732,0.5,108.9451234,34.25777945,"34.258653,108.946416","34.25777945336594,108.94512341585583"
10317,Xian Grand Dynasty Culture Hotel,西安古都文化大酒店,"172 Lian Hu Lu, Shannxi Province",34.269584,108.932187,Xian,西安,108.9266659,34.27108162,108.9272656,34.27059602,0.466911853,0.5,108.9272656,34.27059602,"34.269584,108.932187","34.27059601875729,108.92726563377157"
10319,Sheraton Xian Hotel,西安喜来登大酒店,No. 262 Feng Hao East Road,34.258564,108.898262,Xian,西安,,,108.8929709,34.2601253,0.517190454,1,108.8929709,34.2601253,"34.258564,108.898262","34.26012530374921,108.89297085979075"
10321,Xian Hotel,西安宾馆,"No.58, Changan North Road",34.237528,108.946285,Xian,西安,108.941814,34.23951211,108.9413634,34.23886223,0.467007974,0.5,108.941814,34.23951211,"34.237528,108.946285","34.23951211094054,108.94181400461885"
45462,Regal Shanghai East Asia Hotel,富豪东亚酒店,"800 Ling Ling Road, Xu Hui District,",31.181562,121.440189,Shanghai,上海,121.4370996,31.18581366,121.4362195,31.18341667,0.430649654,0.5,121.4362195,31.18341667,"31.181562,121.440189","31.18341666874255,121.43621945716384"
45097,Yuyang Riverview Hotel,渔阳饭店,18.Xinyuanxili Middle Street,39.946247,116.447715,Beijing,北京,116.4430316,39.94501436,116.4421203,39.94488956,0.4230046,0.5,116.4430316,39.94501436,"39.946247,116.447715","39.94501435774108,116.44303159492263"
45099,Grand Mercure Beijing Central,北京西单美爵酒店,6 Xuanwumen Nei Avenue Xicheng District,39.903217,116.374657,Beijing,北京,,,116.3687124,39.90204292,0.524801137,1,116.3687124,39.90204292,"39.903217,116.374657","39.902042917842174,116.36871240511628"
45100,Lee Garden Service Apartment,北京丽苑公寓,"No.18, Goldfish Lane (Jinyu Hutong)",39.915431,116.414469,Beijing,北京,,,116.4083443,39.91386887,0.551638498,1,116.4083443,39.91386887,"39.915431,116.414469","39.913868874880336,116.40834431483368"
45101,Boyue Beijing Hotel,北京中航泊悦酒店,"36 Xiaoyun Lu, Chaoyang District",39.957073,116.46379,Beijing,北京,116.4572623,39.95594967,116.4574209,39.95557408,0.569108934,1,116.4574209,39.95557408,"39.957073,116.46379","39.955574076465226,116.45742088937745"
45104,Howard Johnson Paragon Hotel,北京宝辰饭店,No. 18 Jia Jian Guo Men Nei Avenue Dong Cheng Distict,39.905891,116.428711,Beijing,北京,116.4250688,39.90623641,116.4220382,39.90429983,0.313798123,0.5,116.4250688,39.90623641,"39.905891,116.428711","39.90623641135012,116.42506882084014"
45105,Guxiang Hotel Shanghai,古象大酒店,595 Jiu Jiang Road,31.234629,121.479546,Shanghai,上海,,,121.4750732,31.23637476,0.468022152,0.5,121.4750732,31.23637476,"31.234629,121.479546","31.236374762829627,121.47507316120085"
45106,Majesty Plaza Shanghai Hotel,上海南新雅大酒店,700 Jiujiang Road,31.234472,121.476807,Shanghai,上海,121.4728477,31.23624457,121.4725366,31.23634566,0.425327279,0.5,121.4728477,31.23624457,"31.234472,121.476807","31.236244573218013,121.47284769511042"
45108,Sheraton Tianjin Hotel,天津喜来登大酒店,"Zi Jin Shan Road, He Xi District",39.088436,117.191032,Tianjin,天津,,,117.1846344,39.08754093,0.562359134,1,117.1846344,39.08754093,"39.088436,117.191032","39.08754093146333,117.18463444407072"
45110,Kunming Jinjiang Hotel,昆明锦江大酒店,98 Beijing Road,25.020933,102.720924,Kunming,昆明,102.7191603,25.02408003,102.7191353,25.02377809,0.3632064,0.5,102.7191353,25.02377809,"25.020933,102.720924","25.023778092707055,102.71913530718841"
45114,Sheraton Nanjing Kingsley Hotel And Towers,南京金丝利喜来登酒店,169 Hanzhong Road,32.04215,118.77345,Nanjing,南京,118.7662987,32.04382681,118.7659654,32.0440276,0.700562303,1,118.7662987,32.04382681,"32.04215,118.77345","32.04382680762338,118.76629866434472"
45116,Park Hotel,上海国际饭店,"No. 170, Nanjing Road(West)",31.233444,121.47168,Shanghai,上海,121.4670813,31.23560351,121.5141213,31.21359147,0.49927299,0.5,121.4670813,31.23560351,"31.233444,121.47168","31.23560351403311,121.46708131026456"
45122,Grand Park Wuxi,无锡君乐酒店,401 Zhongshan Road,31.579605,120.299003,Wuxi,无锡,,,120.2939271,31.58208345,0.55467057,1,120.2939271,31.58208345,"31.579605,120.299003","31.582083445320247,120.29392707876711"
45426,Changhang Hotel,长航宾馆,No. 518 Ling ling Road,31.18951,121.451991,Shanghai,上海,,,121.4476177,31.19142234,0.46766526,0.5,121.4476177,31.19142234,"31.18951,121.451991","31.19142234010024,121.44761765991818"
45124,JingAn Hotel,静安宾馆,370 Huashan Road,31.218435,121.445071,Shanghai,上海,121.4408892,31.21978819,121.4404832,31.22074398,0.425771638,0.5,121.4408892,31.21978819,"31.218435,121.445071","31.2197881851777,121.44088921817516"
45125,Shangri-la Hotel Wuhan,武汉香格里拉大饭店,700 Jian She Avenue Han Kou,30.603048,114.283646,Wuhan,武汉,114.2775108,30.60479594,114.2777136,30.60506159,0.611124247,1,114.2777136,30.60506159,"30.603048,114.283646","30.605061592153092,114.27771363152608"
45130,Kerry Hotel,嘉里大酒店,"No.1 Guanghua Road, Chaoyang District",39.914107,116.458401,Beijing,北京,116.4517759,39.91299039,116.4523848,39.9127608,0.535673066,1,116.4523848,39.9127608,"39.914107,116.458401","39.912760802448645,116.45238478134534"
45134,Lijiang Waterfall Hotel,桂林漓江大瀑布饭店,1 North Shanhu Road,25.272878,110.296404,Guilin,桂林,110.2919106,25.27589298,110.2918587,25.27588906,0.56248995,1,110.2919106,25.27589298,"25.272878,110.296404","25.2758929833148,110.29191057907221"
45135,V Continent Beijing Parkview Wuzhou Hotel,北京北辰五洲皇冠国际酒店,No 8 North Si Huan Zhong Road,39.98988,116.405472,Beijing,北京,116.3751992,39.98575315,116.3991762,39.98858283,0.556662491,1,116.3991762,39.98858283,"39.98988,116.405472","39.988582833814306,116.39917620689221"
45137,Oriental Riverside Bund View Hotel,东方滨江大酒店-上海国际会议中心,2727 Riverside Avenue Pudong,31.239591,121.496923,Shanghai,上海,,,121.4924257,31.24152927,0.479308762,0.5,121.4924257,31.24152927,"31.239591,121.496923","31.241529266056524,121.49242567287001"
45142,Royal Suites and Towers Hotel,丹枫白露酒店,"No.1003 East Shennan Road, Luohu-Luohu Railway Station",22.54527,114.139345,Shenzhen,深圳,,,114.1343213,22.54794242,0.595483911,1,114.1343213,22.54794242,"22.54527,114.139345","22.547942424097005,114.13432134658295"
45143,Jin Jiang Cypress Hotel,上海龙柏饭店,"2419 Hong Qiao Road, Changning District",31.189235,121.360431,Shanghai,上海,121.3854074,31.20166088,121.3585335,31.18205599,0.816246205,1,121.3585335,31.18205599,"31.189235,121.360431","31.18205598981622,121.35853349898267"
45144,Jianguo Hotel,建国宾馆,"439 North Caoxi Road, ,",31.189832,121.437861,Shanghai,上海,121.4336387,31.19200816,121.4335866,31.1915663,0.450504717,0.5,121.4335866,31.1915663,"31.189832,121.437861","31.19156629893841,121.43358661858932"
45145,The Equatorial Qingdao,青岛贵都国际大饭店-原青岛国敦大酒店,No. 28 XiangGang Zhong Rd,36.065405,120.388269,Qingdao,青岛,120.3835666,36.06547481,120.3832327,36.06479016,0.42370862,0.5,120.3835666,36.06547481,"36.065405,120.388269","36.06547480662902,120.38356657285497"
45147,Minshan Hotel,岷山饭店,No.55 Renmin South Rd,30.650673,104.06391,Chengdu,成都,104.1056031,30.6566128,104.0644158,30.65101084,0.061266401,0.5,104.0644158,30.65101084,"30.650673,104.06391","30.651010841517422,104.0644158358844"
45409,Jin Jiang Hotel,锦江饭店,59 Mao Ming South Road,31.220399,121.460509,Shanghai,上海,121.4565934,31.22042654,121.4397237,31.21977404,0.373109389,0.5,121.4565934,31.22042654,"31.220399,121.460509","31.220426536723384,121.45659336721437"
45410,Somerset Xu Hui Shanghai ,上海徐汇盛捷服务公寓 ,"888 Shanxinan Road , Xu Hui District",31.204662,121.460907,Shanghai,上海,121.4563499,31.20658158,121.4572034,31.20553714,0.3660444,0.5,121.4572034,31.20553714,"31.204662,121.460907","31.205537140378038,121.45720340231787"
45412,Guanganmen Grand Metropark Hotel Beijing,北京广安门维景国际大酒店,"No. 338, Guanganmen Nei Street, Xicheng District",39.888999,116.354794,Beijing,北京,116.3480325,39.88770999,116.347955,39.88763162,0.5957733,1,116.3480325,39.88770999,"39.888999,116.354794","39.88770998889708,116.3480325373556"
45414,Park Plaza Beijing Science Park Hotel,北京丽亭华苑酒店,"25 Zhichun Road, Haidian District ",39.977596,116.345154,Beijing,北京,116.3386613,39.97544615,116.3388529,39.97593278,0.56906021,1,116.3388529,39.97593278,"39.977596,116.345154","39.97593277972003,116.33885286073675"
45428,Shenzhen Hotel,北京深圳大厦,"No. 1 Guang An Wai Street, Xuaneu District  ",39.890228,116.347321,Beijing,北京,,,116.3410421,39.88905246,0.552671515,1,116.3410421,39.88905246,"39.890228,116.347321","39.88905246010258,116.34104214812012"
45434,Shanghai Pine City Hotel,上海青松城大酒店,No.8 Dong An Road,31.198395,121.449051,Shanghai,上海,121.44446,31.20029517,121.4447228,31.20022903,0.459897931,0.5,121.4447228,31.20022903,"31.198395,121.449051","31.200229032957083,121.4447227808298"
45436,Holiday Inn Shanghai Vista,上海古井假日酒店,700 Chang Shou Road,31.237986,121.433586,Shanghai,上海,,,121.4287188,31.2398351,0.506975577,1,121.4287188,31.2398351,"31.237986,121.433586","31.23983510478699,121.42871882843302"
45444,Min Zu Hotel,民族饭店,No. 51 Fuxingmennei Avenue,39.90777,116.36687,Beijing,北京,116.3608043,39.90641038,116.3607025,39.90649451,0.540194435,1,116.3608043,39.90641038,"39.90777,116.36687","39.9064103755825,116.36080433969708"
45446,Moller Villa Hotel,衡山马勒别墅饭店,30 Shanxi Road(s),31.223353,121.456583,Shanghai,上海,121.4520193,31.22441201,121.4518388,31.22488538,0.450405115,0.5,121.4520193,31.22441201,"31.223353,121.456583","31.224412007447174,121.45201929920523"
45448,Plaza Hotel Beijing,北京船舶重工酒店,"No.100 Dongsanhuan Nanlu, Chaoyang District ",39.866922,116.460658,Beijing,北京,116.4538358,39.86533831,116.4545693,39.86574812,0.53700773,1,116.4545693,39.86574812,"39.866922,116.460658","39.8657481228504,116.45456929680651"
45450,Beijing Poly Plaza Hotel,北京保利大厦酒店,"14 Dongzhimen Nandajie, Dongcheng District",39.934422,116.435767,Beijing,北京,,,116.4295645,39.93325246,0.54583572,1,116.4295645,39.93325246,"39.934422,116.435767","39.933252456745294,116.42956453273615"
45455,Scitech Hotel,北京赛特饭店,"22, Jianguomenwai Avenue",39.907234,116.439886,Beijing,北京,116.4353708,39.90692515,116.4355937,39.90521621,0.387608801,0.5,116.4353708,39.90692515,"39.907234,116.439886","39.906925151132825,116.43537084410262"
45458,Okura Garden Hotel,上海花园饭店,58 Mao Ming South Rd  ,31.219821,121.459758,Shanghai,上海,121.4559815,31.2216365,121.4446439,31.22028922,0.412311045,0.5,121.4559815,31.2216365,"31.219821,121.459758","31.22163650345356,121.45598151670714"
45459,Wyndham Beijing North,北京龙城温德姆酒店,"317 Changping Road, Changping District ",40.087135,116.301353,Beijing,北京,116.295261,40.08598186,116.2957202,40.08570912,0.505816533,1,116.2957202,40.08570912,"40.087135,116.301353","40.08570912089667,116.295720200829"
45460,Continental Grand Hotel,北京五洲大酒店,"No.8 Beichen East Road, Chaoyang District",39.989599,116.404395,Beijing,北京,116.3957457,39.98858066,116.3985671,39.98840677,0.515049981,1,116.3985671,39.98840677,"39.989599,116.404395","39.98840677226618,116.39856709342418"
45465,Renaissance Shanghai Pudong Hotel,上海淳大万丽酒店,"719 Yingchun Road, Lianyang District , Pudong",31.223839,121.552673,Shanghai,上海,121.5479086,31.22605742,121.5482783,31.22604065,0.484684682,0.5,121.5482783,31.22604065,"31.223839,121.552673","31.226040650263492,121.54827826747426"
45468,Asia Hotel,北京亚洲大酒店,"8 Xingzhong Xijie, Gong Ti Bei Lu ",39.933137,116.439285,Beijing,北京,,,116.4328864,39.93154862,0.574667633,1,116.4328864,39.93154862,"39.933137,116.439285","39.931548623239614,116.43288644749498"
45469,Hengshan Picardie Hotel,衡山宾馆,534 Heng Shan Road,31.200835,121.443214,Shanghai,上海,121.4390707,31.20275105,121.4385566,31.2028051,0.448384428,0.5,121.4390707,31.20275105,"31.200835,121.443214","31.202751045218942,121.43907071360603"
45473,Temple of Heaven Hotel,天坛饭店,"1 Tiyuguan Road , Chongwen District",39.884516,116.430987,Beijing,北京,116.4114407,39.90016235,116.4242634,39.88326445,0.591676378,1,116.4242634,39.88326445,"39.884516,116.430987","39.88326444593684,116.42426339234818"
45478,Rui Tai Hotel Hongqiao,瑞泰虹桥酒店,555 Shui Cheng Road ,31.210517,121.390418,Shanghai,上海,121.4432991,31.21968844,121.3861955,31.21271822,0.47060645,0.5,121.3861955,31.21271822,"31.210517,121.390418","31.212718223612775,121.3861954656875"
45480,Ramada Plaza Shanghai Pudong Airport,上海浦东机场华美达广场酒店,"1100 Qi Hang Road, Airport Pudong",31.160677,121.799011,Shanghai,上海,,,121.7952819,31.16285269,0.429650186,0.5,121.7952819,31.16285269,"31.160677,121.799011","31.162852685132115,121.79528189216738"
45481,Courtyard By Marriott Pudong Hotel,上海齐鲁万怡大酒店,838 Dongfang Road/Weifang Road,31.226234,121.526041,Shanghai,上海,121.5214941,31.22799727,121.5213687,31.22813186,0.475283265,0.5,121.5214941,31.22799727,"31.226234,121.526041","31.227997268015198,121.52149412044314"
45482,Xinyuan Hotel Beijing,京都信苑饭店,No.6 Shifangyuan Nearby Lotus Bridge Haidian District,39.897507,116.311935,Beijing,北京,116.3063952,39.89643637,116.3061527,39.89659881,0.488463956,0.5,116.3063952,39.89643637,"39.897507,116.311935","39.89643637137045,116.30639516468351"
45484,Holiday Inn Central Plaza Beijing,北京中环假日酒店,1 Caiyuanjie.,39.882,116.35309,Beijing,北京,116.3471795,39.88030127,116.4034287,39.91087691,0.53963159,1,116.3471795,39.88030127,"39.882,116.35309","39.88030126767303,116.34717948574377"
45489,Beijing Friendship Hotel Grand Building,北京友谊宾馆贵宾楼,"1 South Street, Zhong guan cun, ",39.963668,116.320925,Beijing,北京,116.3106414,39.95986208,116.3149728,39.96278057,0.518011258,1,116.3149728,39.96278057,"39.963668,116.320925","39.96278057410359,116.31497280716015"
